SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,013,California,Contra Costa County,6,1172607,576642,595965,60973,31381,29592,126853,64256,62597,63649,32632,31017,94799,48447,46352,953971,465184,488787,921132,448373,472759,451305,226643,224662,308127,153366,154761,306790,151806,154984,211416,94754,116662,60973,31381,29592,68440,34817,33623,73683,37241,36442,75901,39131,36770,67277,34146,33131,65337,32843,32494,74548,36940,37608,82494,40989,41505,85748,42594,43154,79068,39032,40036,77714,38737,38977,75575,37552,38023,74433,36485,37948,65035,30902,34133,54114,24598,29516,42710,18965,23745,26242,11199,15043,23315,9090,14225,41.0,40.1,41.9
050,06,015,California,Del Norte County,1,27742,15173,12569,1420,711,709,3091,1596,1495,1272,664,608,2028,1199,829,22568,12518,10050,21959,12202,9757,10596,6475,4121,7640,4792,2848,7117,3755,3362,5174,2456,2718,1420,711,709,1671,867,804,1764,909,855,1459,779,680,1497,904,593,1800,1138,662,1960,1274,686,2086,1303,783,1794,1077,717,1632,977,655,1516,810,706,1918,968,950,2051,1000,1051,1857,907,950,1424,733,691,860,392,468,525,222,303,508,202,306,40.5,38.9,43.5
050,06,015,California,Del Norte County,2,27616,15036,12580,1414,704,710,3073,1588,1485,1285,672,613,2009,1186,823,22454,12391,10063,21844,12072,9772,10489,6366,4123,7546,4692,2854,7073,3722,3351,5216,2472,2744,1414,704,710,1665,862,803,1759,910,849,1457,780,677,1486,894,592,1770,1110,660,1923,1242,681,2055,1267,788,1798,1073,725,1617,957,660,1516,806,710,1894,957,937,2046,1002,1044,1873,911,962,1448,742,706,860,393,467,529,224,305,506,202,304,40.7,39.0,43.5
050,06,015,California,Del Norte County,3,27581,14888,12693,1405,728,677,3049,1560,1489,1360,712,648,1971,1142,829,22401,12219,10182,21767,11888,9879,10553,6305,4248,7602,4648,2954,6808,3550,3258,5386,2548,2838,1405,728,677,1669,854,815,1760,903,857,1485,795,690,1466,862,604,1762,1100,662,1913,1205,708,2068,1253,815,1859,1090,769,1516,866,650,1498,817,681,1792,892,900,2002,975,1027,1895,910,985,1541,780,761,884,413,471,566,251,315,500,194,306,40.6,39.0,43.2
050,06,015,California,Del Norte County,4,26758,14178,12580,1367,717,650,2933,1493,1440,1400,716,684,1791,1013,778,21727,11602,10125,21058,11252,9806,10020,5818,4202,7189,4267,2922,6492,3343,3149,5586,2629,2957,1367,717,650,1582,815,767,1711,856,855,1512,798,714,1319,753,566,1630,997,633,1771,1072,699,1945,1149,796,1843,1049,794,1468,825,643,1453,774,679,1613,795,818,1958,949,1009,1928,915,1013,1568,779,789,984,474,510,602,266,336,504,195,309,41.4,39.7,43.7
050,06,015,California,Del Norte County,5,26571,14055,12516,1339,705,634,2828,1435,1393,1395,724,671,1788,1021,767,21721,11558,10163,21009,11191,9818,9991,5785,4206,7144,4220,2924,6364,3279,3085,5713,2671,3042,1339,705,634,1518,783,735,1646,832,814,1570,827,743,1277,738,539,1581,961,620,1779,1060,719,1914,1156,758,1870,1043,827,1509,845,664,1462,778,684,1489,732,757,1904,924,980,1940,914,1026,1615,794,821,1023,504,519,629,273,356,506,186,320,41.8,39.8,44.2
050,06,015,California,Del Norte County,6,27009,14541,12468,1318,707,611,2818,1424,1394,1370,705,665,1862,1099,763,22219,12076,10143,21503,11705,9798,10408,6219,4189,7494,4569,2925,6341,3314,3027,5806,2723,3083,1318,707,611,1490,759,731,1646,819,827,1604,859,745,1310,791,519,1639,1024,615,1913,1184,729,1985,1238,747,1957,1123,834,1621,901,720,1466,804,662,1370,685,685,1884,924,960,1913,911,1002,1637,801,836,1104,548,556,631,260,371,521,203,318,41.5,39.6,44.2
050,06,017,California,El Dorado County,1,191185,95760,95425,8612,4370,4242,19759,10178,9581,9904,5071,4833,12943,6683,6260,157857,78692,79165,152910,76141,76769,62021,31645,30376,41658,21157,20501,56378,27994,28384,41931,20307,21624,8612,4370,4242,10291,5318,4973,11952,6126,5826,11179,5788,5391,9184,4700,4484,9193,4844,4349,9837,4946,4891,11395,5694,5701,11233,5673,5560,11427,5787,5640,12872,6419,6453,15579,7694,7885,16500,8094,8406,14549,7254,7295,11749,5802,5947,7343,3572,3771,4240,2033,2207,4050,1646,2404,46.3,45.4,47.2
050,06,017,California,El Dorado County,2,191250,95766,95484,8611,4385,4226,19653,10117,9536,9919,5074,4845,12916,6670,6246,158015,78731,79284,153067,76190,76877,62083,31659,30424,41740,21187,20553,56106,27867,28239,42305,20466,21839,8611,4385,4226,10257,5296,4961,11888,6093,5795,11187,5791,5396,9156,4681,4475,9138,4797,4341,9860,4951,4909,11416,5717,5699,11326,5722,5604,11314,5734,5580,12842,6402,6440,15438,7635,7803,16512,8096,8416,14621,7270,7351,11881,5873,6008,7423,3600,3823,4300,2059,2241,4080,1664,2416,46.3,45.4,47.2
050,06,017,California,El Dorado County,3,193724,96895,96829,8675,4427,4248,19468,9966,9502,9987,5089,4898,12923,6685,6238,160539,79938,80601,155594,77413,78181,64005,32660,31345,43632,22172,21460,55267,27444,27823,43772,21112,22660,8675,4427,4248,10273,5255,5018,11732,5997,5735,11252,5827,5425,9121,4661,4460,9334,4850,4484,10538,5335,5203,11812,5965,5847,11948,6022,5926,11063,5639,5424,12846,6417,6429,14823,7340,7483,16535,8048,8487,14914,7333,7581,12520,6199,6321,7704,3713,3991,4530,2162,2368,4104,1705,2399,46.0,45.1,46.9
050,06,017,California,El Dorado County,4,193071,96529,96542,8712,4471,4241,19179,9762,9417,9971,5084,4887,12686,6575,6111,160177,79743,80434,155209,77212,77997,63751,32560,31191,43552,22149,21403,53798,26761,27037,45173,21727,23446,8712,4471,4241,10187,5150,5037,11450,5860,5590,11331,5864,5467,8868,4547,4321,8922,4644,4278,10454,5272,5182,11845,5994,5851,12331,6239,6092,11061,5608,5453,12674,6359,6315,13952,6947,7005,16111,7847,8264,15145,7355,7790,12451,6212,6239,8609,4142,4467,4776,2247,2529,4192,1771,2421,46.1,45.2,47.0
050,06,017,California,El Dorado County,5,192440,96078,96362,8399,4320,4079,19021,9693,9328,9817,5052,4765,12734,6564,6170,160230,79603,80627,155203,77013,78190,63367,32265,31102,43153,21856,21297,52608,26197,26411,46708,22396,24312,8399,4320,4079,10143,5086,5057,11215,5814,5401,11332,5858,5474,8882,4551,4331,8632,4445,4187,10180,5165,5015,11760,5893,5867,12581,6353,6228,11335,5727,5608,12243,6194,6049,13185,6602,6583,15845,7674,8171,15391,7487,7904,12732,6296,6436,9056,4362,4694,5206,2431,2775,4323,1820,2503,46.3,45.5,47.2
050,06,017,California,El Dorado County,6,192823,96164,96659,8202,4157,4045,18784,9555,9229,9758,5056,4702,12888,6610,6278,161136,80010,81126,156079,77396,78683,63417,32267,31150,43096,21810,21286,51671,25804,25867,48424,23172,25252,8202,4157,4045,10000,5011,4989,11109,5753,5356,11342,5892,5450,8979,4565,4414,8678,4482,4196,9970,5110,4860,11715,5826,5889,12733,6392,6341,11625,5900,5725,11875,6066,5809,12698,6305,6393,15473,7533,7940,15605,7554,8051,13057,6438,6619,9745,4720,5025,5519,2557,2962,4498,1903,2595,46.5,45.7,47.4
050,06,019,California,Fresno County,1,1008649,505804,502845,73642,37706,35936,149133,76289,72844,63657,32568,31089,95885,48680,47205,753402,375125,378277,722217,359241,362976,426983,217671,209312,283892,144921,138971,216679,108649,108030,125761,56991,68770,73642,37706,35936,81593,41684,39909,83991,43103,40888,74549,38070,36479,68542,34680,33862,77064,39295,37769,75429,38642,36787,69676,35619,34057,61723,31365,30358,56280,28579,27701,54592,27752,26840,55428,27528,27900,50379,24790,25589,42311,20188,22123,33328,15705,17623,21789,9864,11925,14131,6083,8048,14202,5151,9051,32.9,32.3,33.5
050,06,019,California,Fresno County,2,1009613,506221,503392,73098,37429,35669,148642,76024,72618,64015,32760,31255,96040,48757,47283,755182,375964,379218,723858,360008,363850,427882,218170,209712,284394,145202,139192,216851,108737,108114,126573,57312,69261,73098,37429,35669,81224,41497,39727,83985,43076,40909,74869,38236,36633,68619,34732,33887,76574,39051,37523,75796,38801,36995,69874,35758,34116,62150,31592,30558,56304,28590,27714,54660,27785,26875,55270,27464,27806,50617,24898,25719,42512,20274,22238,33676,15840,17836,21965,9953,12012,14182,6085,8097,14238,5160,9078,33.0,32.4,33.6
050,06,019,California,Fresno County,3,1012879,507629,505250,71440,36412,35028,147525,75411,72114,65581,33691,31890,96254,48921,47333,760366,378512,381854,728333,362115,366218,431955,220379,211576,287133,146546,140587,216444,108426,108018,128502,58222,70280,71440,36412,35028,80411,41136,39275,84127,43054,41073,76026,38963,37063,68796,34870,33926,74982,38206,36776,77355,39474,37881,70881,36421,34460,63915,32445,31470,56148,28555,27593,54929,27791,27138,54290,27028,27262,51077,25052,26025,42905,20454,22451,35034,16399,18635,22518,10205,12313,14253,6044,8209,13792,5120,8672,33.2,32.6,33.8
050,06,019,California,Fresno County,4,1017107,509965,507142,70906,35940,34966,145397,74334,71063,66917,34487,32430,98019,50073,47946,766491,381977,384514,733887,365204,368683,436589,223269,213320,288971,147650,141321,215951,108145,107806,130946,59336,71610,70906,35940,34966,79167,40529,38638,83548,42746,40802,78211,40256,37955,69407,35363,34044,73449,37509,35940,78416,40010,38406,71459,36779,34680,65647,33352,32295,56839,29010,27829,54646,27515,27131,53290,26638,26652,51176,24982,26194,43359,20713,22646,35081,16356,18725,24225,10975,13250,14716,6245,8471,13565,5047,8518,33.4,32.8,34.0
050,06,019,California,Fresno County,5,1019899,511420,508479,70260,35515,34745,143293,73218,70075,67265,34542,32723,99108,50702,48406,772490,385361,387129,739081,368145,370936,440064,225428,214636,290259,148589,141670,215710,108113,107597,134004,60741,73263,70260,35515,34745,77522,39543,37979,82339,42080,40259,79964,41260,38704,69841,35579,34262,72614,37259,35355,78304,40062,38242,72127,37189,34938,67214,34079,33135,57799,29474,28325,54302,27316,26986,52521,26371,26150,51088,24952,26136,43988,20979,23009,35527,16531,18996,25478,11579,13899,15417,6562,8855,13594,5090,8504,33.7,33.1,34.3
050,06,019,California,Fresno County,6,1024125,513097,511028,69662,35113,34549,141303,72215,69088,67295,34410,32885,100720,51579,49141,780116,389000,391116,745865,371359,374506,442765,226704,216061,291236,149086,142150,216295,108304,107991,137614,62390,75224,69662,35113,34549,75833,38678,37155,81956,41908,40048,80665,41539,39126,70864,36079,34785,71887,36935,34952,77560,39737,37823,73525,37842,35683,68264,34572,33692,59099,29971,29128,53979,27134,26845,52057,26175,25882,51160,25024,26136,44456,21224,23232,36258,16840,19418,26943,12266,14677,16221,6931,9290,13736,5129,8607,34.0,33.4,34.6
050,06,021,California,Glenn County,1,28919,14783,14136,1970,1048,922,4054,2139,1915,1783,903,880,2586,1355,1231,21959,11123,10836,21112,10693,10419,10996,5678,5318,7115,3672,3443,6762,3398,3364,4649,2268,2381,1970,1048,922,2192,1182,1010,2350,1209,1141,2041,1043,998,1840,963,877,1847,948,899,1874,984,890,1795,920,875,1599,820,779,1550,754,796,1565,819,746,1860,927,933,1787,898,889,1587,813,774,1155,581,574,866,431,435,571,257,314,470,186,284,35.9,35.1,36.9
050,06,021,California,Glenn County,2,28889,14763,14126,1952,1038,914,4049,2140,1909,1796,911,885,2569,1345,1224,21947,11105,10842,21092,10674,10418,10996,5669,5327,7114,3664,3450,6721,3380,3341,4688,2285,2403,1952,1038,914,2192,1182,1010,2340,1209,1131,2046,1045,1001,1836,960,876,1841,942,899,1879,982,897,1791,916,875,1603,824,779,1543,755,788,1555,811,744,1838,917,921,1785,897,888,1602,816,786,1168,588,580,869,434,435,579,265,314,470,182,288,36.0,35.1,37.0
050,06,021,California,Glenn County,3,28714,14655,14059,1899,985,914,3999,2098,1901,1828,950,878,2525,1310,1215,21876,11074,10802,20988,10622,10366,10987,5666,5321,7103,3659,3444,6574,3321,3253,4786,2332,2454,1899,985,914,2159,1151,1008,2309,1200,1109,2069,1072,997,1815,935,880,1784,915,869,1850,949,901,1796,926,870,1673,869,804,1507,753,754,1540,788,752,1747,880,867,1780,900,880,1623,824,799,1249,629,620,859,426,433,594,273,321,461,180,281,36.3,35.6,37.0
050,06,021,California,Glenn County,4,28371,14470,13901,1855,945,910,3921,2064,1857,1906,992,914,2445,1292,1153,21627,10957,10670,20689,10469,10220,10936,5669,5267,7074,3629,3445,6364,3206,3158,4806,2342,2464,1855,945,910,2126,1130,996,2284,1178,1106,2121,1118,1003,1741,922,819,1697,860,837,1881,961,920,1791,931,860,1705,877,828,1500,750,750,1527,779,748,1617,814,803,1720,863,857,1638,825,813,1235,618,617,885,442,443,588,279,309,460,178,282,36.3,35.6,37.1
050,06,021,California,Glenn County,5,28190,14383,13807,1831,913,918,3794,2025,1769,1877,963,914,2473,1316,1157,21617,10978,10639,20688,10482,10206,10993,5723,5270,7115,3669,3446,6262,3130,3132,4838,2367,2471,1831,913,918,2069,1111,958,2197,1139,1058,2177,1145,1032,1701,909,792,1691,858,833,1837,946,891,1838,960,878,1749,905,844,1497,749,748,1532,768,764,1541,775,766,1692,838,854,1614,812,802,1271,638,633,886,442,444,610,296,314,457,179,278,36.5,35.8,37.3
050,06,021,California,Glenn County,6,28304,14436,13868,1823,908,915,3718,1968,1750,1860,967,893,2524,1329,1195,21843,11096,10747,20903,10593,10310,11169,5822,5347,7246,3768,3478,6234,3105,3129,4899,2391,2508,1823,908,915,2020,1079,941,2159,1131,1028,2195,1145,1050,1728,909,819,1776,921,855,1823,917,906,1887,1012,875,1760,918,842,1520,782,738,1510,719,791,1509,778,731,1695,826,869,1599,800,799,1277,651,626,930,452,478,634,311,323,459,177,282,36.6,36.0,37.3
050,06,023,California,Humboldt County,1,136467,67848,68619,7018,3525,3493,13415,6834,6581,5976,3075,2901,16845,8260,8585,112970,55905,57065,110058,54414,55644,57153,28879,28274,35875,18340,17535,32135,16153,15982,25203,11661,13542,7018,3525,3493,7282,3717,3565,7676,3913,3763,8866,4467,4399,12412,6072,6340,9495,4780,4715,8334,4264,4070,9218,4689,4529,8828,4607,4221,7736,4101,3635,6965,3611,3354,8323,4084,4239,9111,4357,4754,9073,4279,4794,7295,3540,3755,4055,1884,2171,2384,1074,1310,2396,884,1512,38.9,38.5,39.4
050,06,023,California,Humboldt County,2,136324,67739,68585,6932,3489,3443,13359,6802,6557,6014,3089,2925,16815,8243,8572,112956,55861,57095,110019,54359,55660,57091,28806,28285,35811,18271,17540,32059,16128,15931,25334,11717,13617,6932,3489,3443,7263,3711,3552,7645,3888,3757,8869,4461,4408,12411,6074,6337,9408,4736,4672,8354,4262,4092,9154,4649,4505,8895,4624,4271,7736,4102,3634,7011,3653,3358,8210,4019,4191,9102,4354,4748,9065,4273,4792,7386,3572,3814,4079,1895,2184,2419,1097,1322,2385,880,1505,39.0,38.6,39.5
050,06,023,California,Humboldt County,3,134978,66930,68048,6558,3322,3236,13201,6727,6474,6174,3147,3027,15594,7681,7913,112093,55292,56801,109045,53734,55311,55888,28147,27741,35701,18117,17584,31638,15904,15734,26112,12032,14080,6558,3322,3236,7279,3748,3531,7503,3777,3726,8096,4128,3968,12091,5902,6189,9043,4555,4488,8521,4280,4241,8903,4515,4388,9234,4767,4467,7744,4096,3648,7234,3797,3437,7670,3737,3933,8990,4274,4716,8998,4213,4785,7880,3780,4100,4309,2024,2285,2546,1156,1390,2379,859,1520,39.7,39.2,40.3
050,06,023,California,Humboldt County,4,135013,66862,68151,6406,3305,3101,12841,6541,6300,6238,3156,3082,16446,8048,8398,112622,55442,57180,109528,53860,55668,56410,28240,28170,35284,17821,17463,31108,15711,15397,26690,12280,14410,6406,3305,3101,7102,3621,3481,7297,3705,3592,8773,4389,4384,12353,6030,6323,8704,4373,4331,8693,4332,4361,8473,4294,4179,9414,4822,4592,7933,4192,3741,7258,3835,3423,7288,3562,3726,8629,4122,4507,8888,4143,4745,7927,3744,4183,4925,2342,2583,2625,1191,1434,2325,860,1465,39.8,39.4,40.3
050,06,023,California,Humboldt County,5,134009,66221,67788,6181,3193,2988,12515,6330,6185,6149,3124,3025,16628,8129,8499,112294,55157,57137,109164,53574,55590,55878,27888,27990,34563,17397,17166,30735,15558,15177,27238,12490,14748,6181,3193,2988,6848,3441,3407,7129,3651,3478,9192,4565,4627,12123,5926,6197,8490,4266,4224,8574,4238,4336,8146,4105,4041,9353,4788,4565,8148,4281,3867,7297,3825,3472,6882,3393,3489,8408,4059,4349,8738,4076,4662,8068,3769,4299,5306,2508,2798,2782,1259,1523,2344,878,1466,40.2,39.7,40.7
050,06,023,California,Humboldt County,6,132380,65330,67050,5846,3023,2823,12237,6179,6058,5995,3080,2915,16231,8013,8218,111457,54641,56816,108302,53048,55254,54706,27334,27372,33868,16966,16902,30388,15399,14989,27815,12670,15145,5846,3023,2823,6668,3340,3328,6957,3564,3393,8972,4503,4469,11866,5865,6001,8291,4137,4154,8399,4123,4276,8058,4101,3957,9120,4605,4515,8344,4346,3998,7296,3791,3505,6691,3347,3344,8057,3915,4142,8530,3959,4571,8118,3783,4335,5832,2713,3119,2963,1310,1653,2372,905,1467,40.7,40.0,41.3
050,06,025,California,Imperial County,1,179710,92284,87426,13722,6908,6814,26668,13573,13095,11409,5721,5688,17542,9527,8015,133561,68935,64626,127911,66082,61829,74732,40716,34016,48665,26895,21770,37992,18914,19078,23712,10746,12966,13722,6908,6814,15074,7694,7380,14478,7306,7172,13607,6981,6626,12460,6840,5620,13312,7341,5971,12961,7343,5618,12035,6591,5444,10357,5620,4737,9640,4906,4734,9811,4957,4854,9503,4631,4872,9038,4420,4618,7588,3565,4023,6109,2886,3223,4133,1824,2309,2962,1290,1672,2920,1181,1739,32.7,32.0,33.6
050,06,025,California,Imperial County,2,179730,92357,87373,13510,6811,6699,26696,13591,13105,11429,5720,5709,17557,9552,8005,133754,69089,64665,128095,66235,61860,74948,40905,34043,48849,27057,21792,37899,18868,19031,23790,10758,13032,13510,6811,6699,15078,7676,7402,14505,7339,7166,13627,6985,6642,12472,6863,5609,13276,7331,5945,13039,7404,5635,12094,6650,5444,10440,5672,4768,9630,4898,4732,9795,4956,4839,9455,4609,4846,9019,4405,4614,7630,3579,4051,6149,2893,3256,4152,1830,2322,2955,1285,1670,2904,1171,1733,32.8,32.1,33.7
050,06,025,California,Imperial County,3,179206,91904,87302,12812,6427,6385,26790,13694,13096,11541,5736,5805,17615,9536,8079,133794,68919,64875,128063,66047,62016,75182,40888,34294,48948,27039,21909,37470,18621,18849,24030,10851,13179,12812,6427,6385,15068,7639,7429,14644,7478,7166,13754,7010,6744,12480,6839,5641,13002,7160,5842,13194,7440,5754,12104,6679,5425,10648,5760,4888,9530,4861,4669,9681,4858,4823,9327,4536,4791,8932,4366,4566,7827,3702,4125,6250,2895,3355,4207,1868,2339,2899,1244,1655,2847,1142,1705,32.9,32.2,33.8
050,06,025,California,Imperial County,4,179767,92201,87566,12544,6302,6242,26802,13680,13122,11720,5860,5860,17682,9582,8100,134494,69283,65211,128701,66359,62342,75548,41025,34523,49164,27092,22072,37234,18528,18706,24621,11157,13464,12544,6302,6242,15010,7575,7435,14810,7614,7196,13926,7059,6867,12458,6874,5584,12732,7034,5698,13480,7552,5928,12036,6615,5421,10916,5891,5025,9687,4988,4699,9592,4826,4766,9102,4395,4707,8853,4319,4534,8018,3800,4218,6282,2913,3369,4540,2025,2515,2940,1271,1669,2841,1148,1693,33.0,32.4,34.0
050,06,025,California,Imperial County,5,180585,92805,87780,12416,6279,6137,26589,13572,13017,11887,5967,5920,17965,9691,8274,135614,69967,65647,129693,66987,62706,76308,41529,34779,49389,27335,22054,37102,18484,18618,25237,11477,13760,12416,6279,6137,14634,7353,7281,14888,7683,7205,14240,7229,7011,12679,6965,5714,12358,6926,5432,13588,7585,6003,12207,6743,5464,11236,6081,5155,9798,5114,4684,9466,4734,4732,9032,4371,4661,8806,4265,4541,8210,3866,4344,6376,2964,3412,4781,2165,2616,2991,1303,1688,2879,1179,1700,33.3,32.6,34.2
050,06,025,California,Imperial County,6,181724,93510,88214,12244,6205,6039,26347,13414,12933,12064,6113,5951,18237,9830,8407,137196,70883,66313,131069,67778,63291,77177,42018,35159,49834,27582,22252,37196,18555,18641,25802,11811,13991,12244,6205,6039,14223,7152,7071,15082,7769,7313,14474,7392,7082,12869,7044,5825,12331,6976,5355,13554,7513,6041,12520,6910,5610,11429,6183,5246,9956,5259,4697,9467,4705,4762,9073,4433,4640,8700,4158,4542,8266,3921,4345,6550,3036,3514,5027,2327,2700,3020,1302,1718,2939,1225,1714,33.6,32.9,34.5
050,06,027,California,Inyo County,1,19024,9634,9390,1014,491,523,2055,1039,1016,839,439,400,1242,670,572,15518,7870,7648,15116,7665,7451,6254,3276,2978,4395,2285,2110,5018,2529,2489,4461,2181,2280,1014,491,523,1129,562,567,1148,595,553,1008,561,447,851,430,421,966,457,509,1069,564,505,1300,677,623,1060,587,473,1008,519,489,1032,525,507,1372,672,700,1606,813,793,1454,731,723,1125,574,551,793,386,407,534,260,274,555,230,325,44.8,43.9,45.8
050,06,027,California,Inyo County,2,18999,9601,9398,990,478,512,2052,1035,1017,849,443,406,1236,668,568,15513,7851,7662,15108,7645,7463,6267,3279,2988,4408,2287,2121,4979,2505,2474,4485,2185,2300,990,478,512,1130,562,568,1148,592,556,1012,560,452,847,432,415,965,453,512,1068,565,503,1300,673,627,1075,596,479,1009,522,487,1030,521,509,1346,658,688,1594,804,790,1463,731,732,1136,578,558,792,386,406,538,260,278,556,230,326,44.8,43.9,45.8
050,06,027,California,Inyo County,3,18920,9580,9340,965,475,490,2029,1029,1000,882,462,420,1217,667,550,15472,7840,7632,15044,7614,7430,6308,3286,3022,4437,2274,2163,4818,2442,2376,4572,2231,2341,965,475,490,1126,560,566,1131,586,545,1039,571,468,832,441,391,935,452,483,1065,536,529,1323,681,642,1114,605,509,997,526,471,1034,523,511,1249,627,622,1538,766,772,1483,732,751,1188,611,577,813,396,417,535,262,273,553,230,323,44.7,44.0,45.5
050,06,027,California,Inyo County,4,18745,9449,9296,943,470,473,1978,988,990,890,471,419,1222,663,559,15378,7761,7617,14934,7520,7414,6259,3239,3020,4377,2222,2155,4707,2374,2333,4628,2261,2367,943,470,473,1087,515,572,1121,590,531,1051,583,468,831,434,397,885,425,460,1084,554,530,1231,619,612,1177,624,553,1016,550,466,1028,522,506,1131,555,576,1532,747,785,1486,733,753,1156,601,555,878,425,453,542,259,283,566,243,323,44.8,44.2,45.6
050,06,027,California,Inyo County,5,18548,9385,9163,905,458,447,1896,952,944,900,477,423,1241,700,541,15294,7738,7556,14847,7498,7349,6269,3251,3018,4354,2192,2162,4522,2299,2223,4730,2307,2423,905,458,447,1029,496,533,1093,574,519,1093,615,478,822,444,378,888,446,442,1083,521,562,1117,572,545,1266,653,613,996,554,442,1029,532,497,1056,510,546,1441,703,738,1512,747,765,1176,601,575,898,445,453,577,275,302,567,239,328,44.9,44.3,45.8
050,06,027,California,Inyo County,6,18485,9371,9114,844,444,400,1884,946,938,888,471,417,1283,732,551,15308,7743,7565,14869,7510,7359,6322,3289,3033,4374,2206,2168,4372,2228,2144,4840,2344,2496,844,444,400,1011,502,509,1096,564,532,1101,612,489,847,471,376,860,433,427,1081,528,553,1142,590,552,1291,655,636,1032,571,461,1016,535,481,1005,500,505,1319,622,697,1498,752,746,1226,616,610,926,456,470,603,285,318,587,235,352,44.9,44.2,45.8
050,06,029,California,Kern County,1,909233,465909,443324,67285,34423,32862,137723,70140,67583,59124,30113,29011,88235,46832,41403,674072,345962,328110,645101,331233,313868,390483,206378,184105,258399,137187,121212,196098,99624,96474,102369,47590,54779,67285,34423,32862,74464,37999,36465,78534,39895,38639,68949,35517,33432,63135,33674,29461,71424,37879,33545,67979,36238,31741,63319,33641,29678,55677,29429,26248,51074,26381,24693,49008,24985,24023,50027,25074,24953,45989,23184,22805,36314,17811,18503,27195,12866,14329,18168,8364,9804,11152,4978,6174,9540,3571,5969,32.2,31.8,32.6
050,06,029,California,Kern County,2,906124,462179,443945,66830,34188,32642,137375,69990,67385,59504,30300,29204,87600,46093,41507,671516,342513,329003,642415,327701,314714,388106,203445,184661,256414,134869,121545,195325,98792,96533,103076,47947,55129,66830,34188,32642,74240,37895,36345,78547,39912,38635,69132,35538,33594,62560,33038,29522,70356,36963,33393,67639,35653,31986,62953,33186,29767,55466,29067,26399,50672,25963,24709,48845,24789,24056,49664,24844,24820,46144,23196,22948,36582,17977,18605,27449,12963,14486,18218,8372,9846,11269,5039,6230,9558,3596,5962,32.2,31.8,32.7
050,06,029,California,Kern County,3,912782,465263,447519,65502,33459,32043,136592,69665,66927,61198,31156,30042,88780,46616,42164,679304,346185,333119,649490,330983,318507,394539,206482,188057,260469,136835,123634,194957,98495,96462,105284,49037,56247,65502,33459,32043,73817,37740,36077,78683,40050,38633,70610,36168,34442,63460,33479,29981,69339,36336,33003,69749,36666,33083,64161,33853,30308,57220,29980,27240,50667,26091,24576,49141,24814,24327,48573,24268,24305,46576,23322,23254,37438,18448,18990,28497,13451,15046,18372,8387,9985,11514,5151,6363,9463,3600,5863,32.4,32.0,32.9
